"Identifier","Context","Source string","Translation"
"CAFM002RA","Raz","No, actually I think her mind's on other things at the moment.",""
"CAFM003CP","Chops","Hm. Well maybe I'll go see what's up. One of us at least should be guarding the sleeping quarters.",""
"CAFN000CH","Chloe","Okay, here's the plan. I'm going to get on the Coach's radio, and call for help.",""
"CAFN001RA","Raz","See, now, that's an excellent idea! Why can't everyone be so helpful?",""
"CAFN002CH","Chloe","Yeah, I modified the antenna so now it broadcasts straight into outer space!",""
"CAFN003RA","Raz","Oh man.",""
"CAFO000RA","Raz","...yes, and because you got your brain stolen and I didn't, yes. I do. I think I'm better than you.",""
"CAFO001BZ","Bobby","Ah ha! I knew it! ",""
"CAFO002BZ","Bobby","Well, you're wrong!",""
"CAFO003BZ","Bobby","Have fun dying!",""
"CAFP000BN","Benny","Hmm. So does the Coach... does he have an evil sidekick?",""
"CAFP001BN","Benny","A yes man, or a lickspittle?",""
"CAFP002BN","Benny","Anything?",""
"CAFP003RA","Raz","Not sure. Why?",""
"CAFP004BN","Benny","Uh, no reason. Bye!",""
"CAFQ000PH","Phoebe","Oh, man. I just want to burn that Coach!",""
"CAFQ001PH","Phoebe","Hey, where's Quentin?",""
"CAFR000RA","Raz","We're going to be re-braining him really soon.",""
"CAFR001PH","Phoebe","I have to go hit something. Tell him I went to go hit stuff, okay?",""
"CAFS000RA","Raz","He's waiting for you at band practice.",""
"CAFS001PH","Phoebe","He better not be painting the wrong band name on my drums again!",""
"CAFT000QU","Quentin","Wow. That is so not chill.",""
"CAFT001QU","Quentin","Hey, where's Phoebe?",""
"CAFT002RA","Raz","We're gonna be re-braining her really soon.",""
"CAFT003QU","Quentin","Well, when she comes out, she's going to want to hit stuff. I'd better go wait by her drums.",""
"CAFU000RA","Raz","She's waiting for you at band practice.",""
"CAFU001QU","Quentin","Awesome. Okay, check you out later, my bros.",""
"CAFV000FO","Ford","Listen, you gotta help. You gotta kill me, son. I can't take the cheering anymore. ",""
"CAFV001RA","Raz","I'm sorry I put their brains back. Maybe a bear will get them soon.",""
"CAFV002FO","Ford","Maybe. If not, you gotta find my drain cleaner and pour it down my throat, okay?",""
"CAFW000RA","Raz","Mr. Cruller, there's a big mess that you gotta help me clean up!",""
"CAFW001FO","Ford","Really? Where? I'll get the jet!",""
"CAFW002RA","Raz","People are missing, kids' brains have been stolen, Coach Oleander is trying to take over the world...",""
"CAFW003FO","Ford","Aw psh! Not my kind of mess.",""
"CAFW004RA","Raz","Won't you help?",""
"CAFW005FO","Ford","I'm a janitor. Let me know when somebody drops a carton of eggs or something.",""
"CAFX000RA","Raz","Admiral, sir! Did you hear that? The Hideous Hulking Lungfish of Lake Oblongata just kidnapped Lili!",""
"CAFX001FO","Ford","LUNGFISH?!",""
"CAFX002FO","Ford","So THAT'S what's been tearing up my canoes!",""
"CAFX003FO","Ford","Well, I know just what to do!",""
"CAFX004RA","Raz","You do? Great!",""
"CAFX005FO","Ford","Yeah, I've got some lungfish-proof shellac. I'll just slap on a fresh coat, maybe two, and that's that!",""
"CAFX006RA","Raz","Admiral, the monster is still out there, and Coach Oleander is trying to take over the world!",""
"CAFX007FO","Ford","Ah, yes, the world is a crazy place, son. But don't worry.",""
"CAFX008FO","Ford","The canoes are safe.",""
"CAFY000RA","Raz","Mr. Cruller, you gotta help! Kids are getting kidnapped, and everyone's missing, and their brains are stolen, and I think the Coach is trying to take over the world with Psychically-armed death tanks!",""
"CAFY001FO","Ford","Well, now you see what happens when you go to parts of the forest that are off limits? ",""
"CAFY002FO","Ford","I'm a Ranger. I've got enough problems wrangling these leaves! Now git!",""
"CAFZ000DO","Dogen","Wow, I guess that's what those squirrels were trying to tell me.",""
"CAFZ001RA","Raz","Huh?",""
"CAFZ002DO","Dogen","They kept saying, ""The tiny man is going to kill everyone.""",""
"CAFZ003DO","Dogen","I thought they were talking about me!",""
"CAFZ004DO","Dogen","Oh man. I have to go apologize.",""
"CADD005RA","Raz","Hmm. Looks like one of the buttons is missing.","Гм-м. Схоже, тут бракує ґудзика."
"CADD006RA","Raz","Call me crazy, but I have a weird feeling that the button Sasha gave me goes here.","Нічого не хочу сказати, але щось мені підказує, Сашин ґудзик сюди встане як рідний."
"CADD007RA","Raz","Heh heh heh.","Хе-хе-хе."
"CAZE005TO","System","Move RIGHT {Joystick} to look around.","Рухайте ПРАВИЙ {Joystick}, щоб оглядатися."
"CAGA000FO","Ford","Okay, quick eye exam before we start.","Отож, хутко пробіжимось основами."
"CAGA002FO","Ford","Look over that way if you will. ","Будь добрий, подивися туди."
"CAGA004FO","Ford","No, that way.","Ні, отуди."
"CAGA005FO","Ford","Look over there.","Дивись туди."
"CAGA006FO","Ford","Over there.","Он туди."
"CAGA007FO","Ford","Clocks a-tickin', Sonny!","Годинник цокає, синку!"
"CAGA008RA","Raz","Wow, what's that?","Йой, що це?"
"CAGA009FO","Ford","That's a PSI CHALLENGE MARKER. The staff scatters these all over the camp to test the students. Every one of these you find advances you a whole rank.","Це ПСИМАРКЕР. Персонал розкидає їх по всьому табору, щоб перевірити учнів. За кожен зібраний ти отримуєш підвищення рангу."
"CAGA010RA","Raz","Ah ha...","От воно що..."
"CAGA011FO","Ford","Now, look up for me if you will.","А тепер, поглянь вище."
"CAZE006TO","System","Move right thumbstick [vertical joystick icon] to look up.",""
"CAGA013FO","Ford","Up. Up there.","Вище. Вище дивись."
"CAGA014FO","Ford","Come on.","Ну ж бо."
"CAGA015FO","Ford","You see where I'm pointing?","Бачиш, куди я показую?"
"CAGA016RA","Raz","Hmmm…","Гм-м-м..."
"CAGA017FO","Ford","Some of the old markers have fallen apart. You'll find bits of 'em flapping around loose.","Деякі старі маркери могли розвалитися. Але частинки досі пурхають неподалік."
"CAGA018FO","Ford","If you find enough of these PSI CARDS, you can put 'em together to make a brand new Challenge Marker...","Якщо знайдеш достатньо ПСИКАРТ, зможеш зібрати їх до купи та зробити новий псимаркер..."
"CAGA019FO","Ford","...But you have to buy a PSI CORE at the camp store to hold them together.","Але спочатку доведеться придбати ПСІЯДРО в табірній крамниці, інакше вони не триматимуться."
"CAGA020FO","Ford","Keep ranking up and before you know it you'll be able to use brand new psychic powers. Stuff you didn't even know you could do. ","Підвищуй свій ранг і навіть не помітиш, як тобі стануть доступні нові психічні здібності. Сили, про які ти навіть не здогадувався."
"CAGA021RA","Raz","And then when do I become a Psychonaut? ","І коли ж я стану психонавтом?"
"CAGA022RA","Raz","Because I have to do that before my dad shows up to take me home...","Бо мені треба встигнути до того, як тато забере мене додому..."
"CAGA023RA","Raz","Hey, where'd he go?","Гей, куди він дівся?"
"CAGA024RA","Raz","That guy looked so familiar...","Когось він мені нагадав..."
"CAGB000VE","Vernon","Hey, why are you trying to firestart me, Raz?",""
"CAGB001NI","Nils","Don't be a dork. Go burn something else.",""
"CAGB002EL","Elka","If you don't stop trying to burn me right now I am going to SCREAM!",""
"CAGB004MP","Milka","Quit it!",""
"CAGB005KI","Kitty","Go burn someone who cares.",""
"CAGB006FA","Franke","Stop trying to burn me, creep!",""
"CAGB007MH","Mikhail","Thanks, but I am warm enough in my thick, Russian hat.",""
"CAGB008MF","Maloof","This burning choice you've made is a poor one, Razputin.",""
"CAGB009LI","Lili","Is this how you tell girls you have a crush on them? It's annoying.",""
"CAGB010CM","Clem","Right on, Raz! You learned firestarting! Good for you!",""
"CAGB011CF","Crystal","Hee hee hee! Yay! Firestarting practice! Woo!",""
"CAGB012JT","J.T.","Move along, little doggy. Nothin' to burn here.",""
"CAGB013CP","Chops","Careful, eh? My hair goes up in flames and we're all goners.",""
"CAGB014CH","Chloe","Hm. Atmospheric changes in effect. Adjusting helmet thermostat.",""
"CAGB015BZ","Bobby","Man, what is that smell?",""
"CAGB016BN","Benny","My ears are burning. Kitty must be talking about me!",""
"CAGB017EF","Elton","Oh man. I hope I don't get much hotter. That would be uncomfortable.",""
"CAGB018PH","Phoebe","Oh no. Is my problem back? Have to calm down. Can't burn anything. Cannot burn anything!",""
"CAGB019QU","Quentin","Ooh, feels like Phoebe's having another flare up!",""
"CAGB020SA","Sasha","I'm sure you could find a more productive use for that skill, Razputin.",""
"CAGB021MI","Milla","Please, this is polyester. I'm hot enough!",""
"CAGB022CO","Coach","Save it for the battlefield, soldier.",""
"CAGC000VE","Vernon","Hey, put me down!",""
"CAGC001NI","Nils","Drop me or I will drop you!",""
"CAGC002EL","Elka","Hey! Grow up, Razputin!",""
"CAGC003DO","Dogen","I'm not supposed to get wild at camp!",""
"CAGC004MP","Milka","Grrrr!",""
"CAGC005KI","Kitty","Hey, put me down or my dad will sue your whole family!",""
"CAGC006FA","Franke","Put me down or Kitty's dad will sue your whole family!",""
"CAGC007MH","Mikhail","Hm. Thanks for the boost. But no, still can see no bears from up here.",""
"CAGC008MF","Maloof","What are you trying to prove, Raz?",""
"CAGC009LI","Lili","I'm going to be quiet and hope that you just go away.",""
"CAGC010CM","Clem","Haha! Yay! Raz learned Telekinesis! Right on!",""
"CAGC011CF","Crystal","Wow, you're really good at Telekinesis, Raz! That's awesome!",""
"CAGC012JT","J.T.","Put me down partner or I'll show you what a good shot I am!",""
"CAGC013CP","Chops","What's this all about, eh?",""
"CAGC014CH","Chloe","Finally! I'm being TAKEN! They've finally come for me! Hey! It's just you. PUT ME DOWN!",""
"CAGC015BZ","Bobby","Oh, that was your fatal mistake. I hope you have a will.",""
"CAGC016BN","Benny","Lemme down! Lemme down!",""
"CAGC017EF","Elton","Okay, I really don't like being up this high.",""
"CAGC018PH","Phoebe","Hey! Rrrrr! Enough! Hello! Put me down!",""
"CAGC019QU","Quentin","Hey, free airplane rides today! ",""
"CAGC020SA","Sasha","Impressive. Now release.",""
"CAGC021MI","Milla","I was already floating Razputin. That's hardly a challenge.",""
"CAGC022FO","Ford","Okay, that's funny. Now PUT ME DOWN.",""
"CAGC023CO","Coach","What the--ha! That's some mind you got there, kid. If you want to keep it, I suggest you put me down.",""
"CAGD000VE","Vernon","Oooh-ooooh...",""
"CAGD020SA","Sasha","I am not so easily confused, Razputin.",""
"CAGD021MI","Milla","There are other ways to meet girls, Razputin.",""
"CAGD023FO","Ford","I told you them burgers ain't ready!",""
"CAGD024FO","Ford","This part of the forest is off limits! Now git!",""
"CAGD025FO","Ford","Stop starin' at my mops!",""
"CAGD026FO","Ford","You will call me ADMIRAL, Sonny!",""
"CAGD027CO","Coach","Oooh-ooooh... Mr. Bun, where you going? Ohhhh…",""
"CAGE000RA","Raz","Hey can I buy some stuff?","Можна у вас дещо купити?"
"CAGE001FO","Ford","Yeah, but hurry up. I don't want to burn my burgers. ","Так, але хутко. А то котлети спалю. "
